"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"nov-09",0.618370951592163,0.789479538469607,0.24933806424986,-0.416621774080723,-0.0707504529507025,-0.085666846047197,-0.839104614559698
"dic-09",0.378392941440532,0.687114800066593,0.614558341704484,-0.395131874020774,-0.277847398925224,0.0681448997956283,-0.806556883561664
"ene-10",0.629498216359626,0.677872995069228,-0.0214715292369013,-0.304396740434328,0.163959419153753,0.181479870416658,-0.817406127227675
"feb-10",0.781570834848295,0.81587350697903,-0.258740484998238,-0.337825473860914,0.0258947885040724,0.149098450239221,-0.817406127227675
"mar-10",0.870218044162422,0.90617690665667,0.295301160392109,-0.328274407167604,-0.0293310637557987,0.181479870416658,-0.790283018062647
"abr-10",0.418451094603401,0.568302781583523,1.54003149375787,-0.231808633565169,-0.195008620535416,0.278624130948968,-0.763159908897618
"may-10",0.480021959650032,0.513635155412671,1.84686621665342,-0.340213240534241,0.384862828193243,-0.0694761359584786,-0.806556883561664
"jun-10",0.603163689743296,0.734733591917421,0.475426807436056,-0.309172273780982,0.219185271413626,-0.247573946934381,-0.833679992726693
"jul-10",0.342414785359066,0.672860490663878,0.792199497065066,-0.321111107147621,0.34344343899834,-0.401385692777207,-0.84995385822571
"ago-10",0.640996389952672,1.01386743099037,0.500271724269703,-0.442887207487326,0.440088680453115,-0.652341699152343,-0.866227723724727
"sep-10",0.695149078487662,1.03783346767845,0.189710263849105,-0.354539840574207,0.246798197543563,-0.692818474374139,-0.866227723724727
"oct-10",0.794552643743669,0.871559298107219,0.480395790802785,-0.392744107347447,0.371056365128274,-0.781867379862091,-0.882501589223744
"nov-10",1.06420335994187,1.0633659119932,-0.23886455153132,-0.328274407167604,0.605766237232732,-0.603769568886188,-0.871652345557733
"dic-10",1.09424697481402,1.00533050942501,-0.017744791711854,-0.227988206887846,0.0811206407639455,-0.174715751535148,-0.84995385822571
"ene-11",1.27154139344227,1.11717201396939,-0.164329801030376,-0.2327637402345,0.426282217388147,-0.0937622010915561,-0.860803101891721
"feb-11",1.63317749838484,1.24287622600981,-0.240106797373003,-0.644892268050839,0.163959419153753,0.0600495447512692,-0.84995385822571
"mar-11",1.90060276162955,1.47791569039194,-0.611538304036038,-0.545561174440411,-0.0293310637557987,-0.0775714910028376,-0.866227723724727
"abr-11",1.48407215050083,1.3377222078048,-0.52458109511827,-0.466764874220602,-0.043137526820768,-0.0370947157810416,-0.871652345557733
"may-11",1.21405052547705,1.34249975106615,-0.391660790058254,-0.263804706987759,0.357249902063307,-0.271860012067459,-0.904200076555768
"jun-11",1.22443597259335,1.36818883614357,0.692819829730474,0.0322783605048594,0.288217586738467,-0.409481047821566,-0.909624698388773
"jul-11",0.968879791767265,1.17881015407893,1.48413043088216,0.050425387222149,0.522927458842924,-0.409481047821566,-0.904200076555768
"ago-11",0.612436410382849,0.515123242658009,2.89283721534999,0.0680948606047724,0.41247575432318,-0.976155900926712,-0.947597051219813
"sep-11",1.13133785737223,0.783292228344253,1.27791762116288,0.0442171938714965,0.315830512868403,-1.23520726234621,-0.953021673052819
"oct-11",1.39727948531461,0.416987804847009,1.00959251935948,0.29493269457089,0.48150806964802,-1.0975862265921,-0.947597051219813
"nov-11",1.34053043500055,0.280475380182546,0.463004349019232,0.400949534866634,0.578153311102795,-1.21092119721313,-0.947597051219813
"dic-11",1.32754862610517,0.696199964301291,-0.0289250042869955,0.438198694970544,0.205378808348659,-1.23520726234621,-0.942172429386808
"ene-12",1.64615930728021,0.859654600144512,-0.154391834296917,0.591015762063508,0.605766237232732,-1.24330261739057,-0.942172429386808
"feb-12",1.49594123291946,0.6794394026959,-0.518369865909858,0.583852462043525,0.246798197543563,-1.24330261739057,-0.920473942054785
"mar-12",1.56455936565215,0.641062415842436,-0.313399302032264,0.808302529336317,0.177765882218722,-1.08139551650338,-0.904200076555768
"abr-12",0.884312579534542,0.117647307389994,0.544992574570269,0.829792429396264,0.315830512868403,-1.17853977703569,-0.909624698388773
"may-12",0.826079893918149,0.288699020222574,-0.32209502292404,0.795408589300348,0.550540384972861,-1.38092365314467,-0.904200076555768
"jun-12",0.941061629848607,0.369290692614847,-0.0922795422127977,0.826449556053607,0.495314532712988,-1.52664004394314,-0.904200076555768
"jul-12",1.25299595216317,0.34649946164677,-0.273647435098427,1.0079198232265,0.633379163362668,-1.59949823934237,-0.904200076555768
"ago-12",1.09424697481402,0.512695310836668,-0.489798211551163,0.881845742874806,0.48150806964802,-1.47806791367698,-0.909624698388773
"sep-12",0.873556223592661,0.441188802679092,-0.133273654988316,0.716134735745872,0.757637330947382,-1.44568649349955,-0.909624698388773
"oct-12",0.972588880023087,0.424114959548367,-0.47240676976761,0.554721708628929,0.812863183207253,-1.42140042836647,-0.909624698388773
"nov-12",1.08052334826748,0.464449955935171,-0.205323913805895,0.291112267893566,0.674798552557572,-1.50235397881006,-0.909624698388773
"dic-12",1.29082865237254,0.532353726551401,-0.66992385859511,0.128744134107292,0.674798552557572,-1.44568649349955,-0.920473942054785
"ene-13",1.08905425125587,0.471420469873861,-0.517127620068176,0.139250307469934,0.702411478687509,-1.29187474765672,-0.92589856388779
"feb-13",1.28118502290741,0.406492873748306,-0.866198701580928,0.20133224097645,0.398669291258211,-1.23520726234621,-0.920473942054785
"mar-13",1.14135239566295,0.481837080591229,-0.764334542562972,0.288246947885573,0.578153311102795,-1.25139797243493,-0.92589856388779
