"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"mar-03",3.25037449192757,87.598,21.21,3.2846635654062,4.33859707674655,3.81,1.24
"abr-03",3.38642209608,87.699,19.47,3.28970700562879,4.33467293829041,3.96,1.27
"may-03",3.40751074371875,88.087,19.52,3.27108869631514,4.35414143118435,3.57,1.18
"jun-03",3.41903729979049,87.701,19.49,3.28278915061185,4.36309862478836,3.33,1.01
"jul-03",3.4522073025699,87.535,18.63,3.29805662274264,4.36437169943516,3.98,1.12
"ago-03",3.37416870927424,89.251,22.72,3.30871652886799,4.39444915467244,4.45,1.31
"sep-03",3.37108175775753,89.684,16.1,3.32647383546622,4.40549899085902,4.27,1.24
"oct-03",3.41477150168927,89.886,16.32,3.33861250647053,4.38202663467388,4.29,1.25
"nov-03",3.48185528467961,91.555,18.31,3.33932197794407,4.43081679884331,4.3,1.34
"dic-03",3.4980215662977,91.59,16.63,3.33505757915761,4.41279829334063,4.27,1.31
"ene-04",3.58795353552398,92.341,14.55,3.3332753651767,4.42723897749543,4.15,1.24
"feb-04",3.57682995030531,93.005,16.74,3.34814816057234,4.41763506214125,4.08,1.24
"mar-04",3.62113580202742,90.628,17.19,3.33932197794407,4.40549899085902,3.83,1.19
"abr-04",3.68587494509364,89.92,15.5,3.35200713747138,4.37952350445576,4.35,1.43
"may-04",3.6122683517421,89.745,14.34,3.37724616083964,4.41279829334063,4.72,1.78
"jun-04",3.7796338173824,90.076,15.32,3.38642209608,4.41158543691543,4.73,2.12
"jul-04",3.74052268726577,90.036,15.29,3.39852715310628,4.40671924726425,4.5,2.1
"ago-04",3.90479696033641,91.265,13.34,3.41641434746702,4.40671924726425,4.28,2.02
"sep-04",3.94661765019264,92.046,16.27,3.41903729979049,4.40915530206213,4.13,2.12
"oct-04",3.89446984618056,94.923,13.24,3.40119738166216,4.42843300748804,4.1,2.23
"nov-04",3.7716108517114,97.06,13.29,3.39484390768998,4.44382703557933,4.19,2.5
"dic-04",3.87535902105655,95.864,12.82,3.37973537836282,4.41400968052693,4.23,2.67
"ene-05",3.94642443214548,97.393,12.08,3.39054080147363,4.44382703557933,4.22,2.86
"feb-05",4.01457959375324,95.137,14.02,3.39417276672519,4.4414740933173,4.17,3.03
"mar-05",3.90640726664251,95.755,15.31,3.39886132186461,4.41521960202965,4.5,3.3
"abr-05",3.95066662902035,95.113,13.29,3.39952932456146,4.39937527300849,4.34,3.32
"may-05",4.0342406381524,95.655,12.04,3.40139736166482,4.43911560165801,4.14,3.33
"jun-05",4.10379972099286,96.475,11.57,3.41114771251532,4.41521960202965,4,3.36
"jul-05",4.23323656108872,96.697,12.6,3.41477150168927,4.43911560165801,4.18,3.64
"ago-05",4.193284510077,97.489,11.92,3.41641434746702,4.4188406077966,4.26,3.87
"sep-05",4.09033654082456,96.263,15.32,3.40850395684459,4.40060302024682,4.2,3.85
"oct-05",4.04864960295997,96.958,12.06,3.39802569049652,4.43793426661218,4.46,4.18
"nov-05",4.1115293869762,97.057,12.07,3.39802569049652,4.46014441393783,4.54,4.33
"dic-05",4.21833054200309,98.956,12.95,3.38405122282718,4.42604352009066,4.47,4.35
"ene-06",4.11757268834131,98.952,12.34,3.39668722618427,4.45201900649392,4.42,4.45
"feb-06",4.19915492657445,98.136,11.39,3.39417276672519,4.44617445449763,4.57,4.68
"mar-06",4.27499806191536,99.478,11.59,3.38929347715933,4.41037110768302,4.72,4.77
"abr-06",4.26675606512954,96.025,16.44,3.38963074529069,4.4200447018614,4.99,4.9
"may-06",4.30311869956901,94.983,13.08,3.39618483983861,4.44617445449763,5.11,5
"jun-06",4.30945594183905,96.466,14.95,3.39819287264186,4.42843300748804,5.11,5.16
"jul-06",4.25220264683768,96.622,12.31,3.39517930933659,4.44617445449763,5.09,5.22
"ago-06",4.14170513358194,95.465,11.98,3.38794326598374,4.43319492124828,4.88,5.08
"sep-06",4.07295066953443,97.674,11.1,3.37997374521053,4.42843300748804,4.72,4.97
"oct-06",4.14519609237953,98.286,10.91,3.36245655334572,4.4496852831477,4.73,5.01
"nov-06",4.11169320055671,99.317,11.56,3.35672289156033,4.45550941143368,4.6,5.01
"dic-06",4.06285389513073,98.304,10.42,3.40019688132857,4.42604352009066,4.56,4.94
"ene-07",4.12374153907289,98.764,15.42,3.40352799700044,4.4496852831477,4.76,5.06
"feb-07",4.1876831026526,99.997,14.64,3.39952932456146,4.45201900649392,4.72,5.05
"mar-07",4.18525112090978,102.125,14.22,3.41197245483011,4.43911560165801,4.56,4.92
"abr-07",4.15903932115391,102.332,13.05,3.40169725670381,4.44500143383527,4.69,4.93
"may-07",4.2581626474515,103.02,16.23,3.40236336830212,4.45085282560373,4.75,4.91
"jun-07",4.35939751661352,103.845,23.52,3.41444260841218,4.44851637594271,5.1,4.96
"jul-07",4.3046054877053,102.624,23.38,3.41263175928782,4.45667017766965,5,4.96
"ago-07",4.40256428589143,106.019,18,3.42312193907795,4.44382703557933,4.67,4.47
"sep-07",4.54891724443729,108.827,18.53,3.44233932499333,4.45667017766965,4.52,4.14
"oct-07",4.4853726225325,107.996,22.87,3.45631668088323,4.46820433091493,4.53,4.1
"nov-07",4.5641398364301,108.337,22.5,3.46573590279973,4.4636066216663,4.15,3.5
"dic-07",4.51906748693468,108.851,26.2,3.47196645255036,4.45434729625351,4.1,3.26
"ene-08",4.62340295424915,109.607,26.54,3.47923808666502,4.47733681447821,3.74,2.71
"feb-08",4.6208466653731,109.334,25.61,3.47892973020251,4.45550941143368,3.74,2.05
"mar-08",4.73145035189842,110.294,20.79,3.46511070740581,4.4636066216663,3.51,1.54
"abr-08",4.84693920142547,110.681,17.83,3.47196645255036,4.45085282560373,3.68,1.74
"may-08",4.9416424226093,110.194,23.95,3.48400549284947,4.44734610079452,3.88,2.06
"jun-08",4.82092651886828,112.428,22.94,3.48966602964976,4.46014441393783,4.1,2.42
"jul-08",4.74892414963279,108.814,20.65,3.48477230524806,4.43675153436313,4.01,2.28
"ago-08",4.61154979295213,102.457,39.39,3.47351804324178,4.43319492124828,3.89,2.18
"sep-08",4.21670967669575,87.98,59.89,3.4680769105017,4.45201900649392,3.69,1.91
"oct-08",3.99691547244611,89.717,55.28,3.43752931090955,4.42962561347316,3.81,1.42
"nov-08",3.79773385902602,91.269,40,3.38828098972893,4.44851637594271,3.53,1.07
"dic-08",3.73002139744511,86.612,44.84,3.35148178941622,4.43675153436313,2.42,0.49
"ene-09",3.80131488344372,85.285,46.35,3.32287541488669,4.43556740160191,2.52,0.44
"feb-09",3.90519978008002,87.754,44.14,3.32016807635007,4.43793426661218,2.87,0.62
"mar-09",3.93417581006928,90.595,36.5,3.32305564377786,4.43556740160191,2.82,0.64
"abr-09",4.19434071538078,95.411,28.92,3.33843505992584,4.4200447018614,2.93,0.55
"may-09",4.24692257748904,96.56,26.35,3.34445064777627,4.43911560165801,3.29,0.5
"jun-09",4.24060706920035,97.111,25.92,3.34937763293236,4.43793426661218,3.72,0.51
"jul-09",4.2479236501504,96.219,26.01,3.34797239820261,4.43319492124828,3.56,0.48
"ago-09",4.25717177752826,98.166,25.61,3.35620001573142,4.44500143383527,3.59,0.46
"sep-09",4.34380542185368,99.465,30.69,3.36002810462408,4.4496852831477,3.4,0.4
"oct-09",4.34743518990426,101.301,24.51,3.36384159511839,4.44265125649032,3.39,0.37
"nov-09",4.37399446297662,99.844,21.68,3.36729582998647,4.46475803227135,3.4,0.31
"dic-09",4.28895145539412,98.537,24.62,3.3688463514445,4.44734610079452,3.59,0.37
"ene-10",4.3777675777535,98.419,19.5,3.37536662162763,4.48413185761104,3.73,0.35
"feb-10",4.42795556656228,100.181,17.59,3.3729693602056,4.47278099794235,3.69,0.35
"mar-10",4.45608996297394,101.334,22.05,3.37365487865575,4.46820433091493,3.73,0.4
"abr-10",4.30365960559978,97.02,32.07,3.38055239968487,4.45434729625351,3.85,0.45
"may-10",4.32585302986794,96.322,34.54,3.37279790714046,4.50202942706858,3.42,0.37
"jun-10",4.36881474070165,99.145,23.5,3.37502450735813,4.48863636973214,3.2,0.32
"jul-10",4.27555439016337,98.355,26.05,3.37416870927424,4.49869794147757,3.01,0.29
"ago-10",4.3816515643438,102.709,23.7,3.36539747753097,4.50645421304893,2.7,0.26
"sep-10",4.39974375547904,103.015,21.2,3.37176857097134,4.49088103958596,2.65,0.26
"oct-10",4.43212546597435,100.892,23.54,3.36901848329792,4.50092016461429,2.54,0.23
"nov-10",4.51502663613513,103.341,17.75,3.37365487865575,4.51961229762644,2.76,0.25
"dic-10",4.5238516648105,102.6,19.53,3.38082459185422,4.47733681447821,3.29,0.29
"ene-11",4.57440165231646,104.028,18.35,3.38048434006461,4.50534985070588,3.39,0.27
"feb-11",4.67020858216731,105.633,17.74,3.35067571931458,4.48413185761104,3.58,0.29
"mar-11",4.73558422471002,108.634,14.75,3.3579418729912,4.46820433091493,3.41,0.26
"abr-11",4.63181211693451,106.844,15.45,3.36366856976974,4.46705688385846,3.46,0.25
"may-11",4.55828820008796,106.905,16.52,3.37826987701845,4.49980967033027,3.17,0.19
"jun-11",4.56121829845891,107.233,25.25,3.39919537899148,4.49423862528081,3,0.18
"jul-11",4.48649925627041,104.815,31.62,3.4004637793084,4.51305489708029,3,0.19
"ago-11",4.37197629882038,96.341,42.96,3.40169725670381,4.50424426739813,2.3,0.11
"sep-11",4.53464041979756,99.765,29.96,3.40003003391015,4.49647076906475,1.98,0.1
"oct-11",4.60876372149822,95.088,27.8,3.41739876100016,4.50976000118343,2.15,0.11
"nov-11",4.59340120238809,93.345,23.4,3.4246534576985,4.51743127168008,2.01,0.11
"dic-11",4.5898534818762,98.653,19.44,3.42718996193641,4.48751214251986,1.98,0.12
"ene-12",4.67348282617018,100.74,18.43,3.43752931090955,4.51961229762644,1.97,0.12
"feb-12",4.63492314413744,98.439,15.5,3.43704703455585,4.49088103958596,1.97,0.16
"mar-12",4.65272148784631,97.949,17.15,3.45204891181959,4.48525988931553,2.17,0.19
"abr-12",4.46049117461865,91.266,24.06,3.45347352622753,4.49647076906475,2.05,0.18
"may-12",4.44218055749363,93.45,17.08,3.4511931679834,4.5152454784601,1.8,0.19
"jun-12",4.47801840032761,94.479,18.93,3.45325205279552,4.51085950651685,1.62,0.19
"jul-12",4.56923207918246,94.188,17.47,3.46520451163645,4.52178857704904,1.53,0.19
"ago-12",4.5238516648105,96.31,15.73,3.4569158704185,4.50976000118343,1.68,0.18
"sep-12",4.45713410716069,95.397,18.6,3.44591577535042,4.53152364581979,1.72,0.18
"oct-12",4.48762462213305,95.179,15.87,3.43508337766129,4.5358201078533,1.75,0.18
"nov-12",4.51983013882108,95.694,18.02,3.41713634546366,4.52504414150881,1.65,0.18
"dic-12",4.57974980864118,96.561,14.28,3.40591954799748,4.52504414150881,1.72,0.16
"ene-13",4.52233190767909,95.783,15.51,3.4066491603404,4.52720864451838,1.91,0.15
"feb-13",4.57707930582157,94.954,12.7,3.41094967310483,4.50313746042294,1.98,0.16
"mar-13",4.53753353727228,95.916,13.52,3.41693948861076,4.51743127168008,1.96,0.15
"abr-13",4.52146243691461,92.104,16.3,3.42080391130107,4.51415078760092,1.76,0.12
"may-13",4.57016457678928,90.575,16.86,3.42024809235296,4.53259949315326,1.93,0.12
"jun-13",4.65424602363468,89.927,13.45,3.42080391130107,4.54116485601218,2.3,0.14
"jul-13",4.67888522381037,87.625,17.01,3.42455577123939,4.5358201078533,2.58,0.12
"ago-13",4.62820288509866,89.897,16.6,3.4095953531132,4.52612697864764,2.74,0.13
"sep-13",4.56829871121219,90.875,13.75,3.39859399579204,4.5358201078533,2.81,0.12
"oct-13",4.5295841990315,88.87,13.7,3.38973190355288,4.54116485601218,2.62,0.12
"nov-13",4.58924403543783,88.491,13.72,3.39849373008784,4.53367418428302,2.72,0.12
"dic-13",4.57974980864118,85.387,18.41,3.39343399104432,4.51961229762644,2.9,0.13
"ene-14",4.63074046209962,86.445,14,3.41081762503915,4.54754107315146,2.86,0.12
"feb-14",4.6208466653731,87.802,13.88,3.40269625778589,4.52070102936164,2.71,0.12
"mar-14",4.60256680011798,87.723,13.41,3.39427346658933,4.53259949315326,2.72,0.13
"abr-14",4.63190948317771,88.652,11.4,3.39534696798398,4.51415078760092,2.71,0.11
"may-14",4.65747796561144,88.494,11.57,3.40804058014415,4.54542018158232,2.56,0.1
"jun-14",4.58670066970443,86.919,16.95,3.40193044623798,4.53903038348355,2.6,0.1
"jul-14",4.56393143797149,86.35,11.98,3.41450839572183,4.54009818924438,2.54,0.11
"ago-14",4.51261620437748,83.249,16.31,3.42754715698494,4.53903038348355,2.42,0.11
"sep-14",4.38875395542331,83.535,14.03,3.42959045616337,4.54648118963941,2.53,0.11
"oct-14",4.19192489056096,81.053,13.33,3.40919861954764,4.5358201078533,2.3,0.1
"nov-14",3.97537332092891,77.749,19.2,3.41121371693764,4.56330598188939,2.33,0.13
"dic-14",3.87618855241893,75.505,20.97,3.41065254043291,4.5368913452348,2.21,0.21
"ene-15",3.90721144843092,75.705,13.34,3.41536323713505,4.56226268497681,1.88,0.2
"feb-15",3.86283276123737,73.99,15.29,3.43964856803641,4.54329478227,1.98,0.22
"mar-15",4.08815880313501,75.847,14.55,3.44655308338295,4.54754107315146,2.04,0.25
"abr-15",4.09933210373314,74.495,13.84,3.44265917146975,4.53044663979215,1.94,0.23
"may-15",4.0854719837185,73.863,18.23,3.47658310856804,4.57471097850338,2.2,0.24
"jun-15",3.85269753934333,71.449,12.12,3.46848212846775,4.5685062016165,2.36,0.28
"jul-15",3.89589362349826,68.291,28.43,3.4707545383547,4.57264699428253,2.32,0.3
"ago-15",3.80866049243299,67.375,24.5,3.4662670117364,4.56954300834494,2.17,0.38
"sep-15",3.84138592582871,68.371,15.07,3.4667978387461,4.57057874121847,2.17,0.37
"oct-15",3.72930136861285,67.068,16.13,3.46576715231146,4.55597994179732,2.07,0.26
"nov-15",3.61199840977798,65.638,18.21,3.49483950436578,4.58190155904874,2.26,0.48
"dic-15",3.51512112798047,64.465,20.2,3.49161683345068,4.55492896955134,2.24,0.65
"ene-16",3.51898041731854,64.839,20.55,3.48418958145797,4.58190155904874,2.09,0.54
"feb-16",3.6464937376175,68.553,13.95,3.47639761422509,4.56642935767166,1.78,0.53
"mar-16",3.82690075201131,69.545,15.7,3.48768084155029,4.56538931597625,1.89,0.66
"abr-16",3.89385903480047,66.735,14.19,3.48185528467961,4.55282370561588,1.81,0.56
"may-16",3.87805248585699,68.557,15.63,3.49983535155915,4.58087749341905,1.81,0.59
"jun-16",3.72810016726722,68.425,11.87,3.51363281099194,4.56538931597625,1.64,0.55
"jul-16",3.79997350161952,67.987,13.42,3.51393065164939,4.59410923862867,1.5,0.51
"ago-16",3.87618855241893,68.503,13.29,3.52193899935828,4.57161340245925,1.56,0.57
"sep-16",3.84716443307965,68.502,17.06,3.52518336144315,4.57574137529728,1.63,0.59
"oct-16",3.90075981314944,65.502,13.33,3.53046971736629,4.57574137529728,1.76,0.66
"nov-16",3.98378537165504,66.012,14.04,3.50074101199842,4.58700621536042,2.14,0.74
"dic-16",3.96670056671884,66.748,11.99,3.47289769582735,4.56746831880408,2.49,0.87
"ene-17",3.9891692146048,67.758,12.92,3.47491241948444,4.58087749341905,2.43,0.83
"feb-17",3.92395157629342,68.16,12.37,3.46370258701355,4.58190155904874,2.42,0.82
"mar-17",3.89853241524565,68.213,10.82,3.46244925769392,4.57057874121847,2.48,1.01
"abr-17",3.87784555362656,68.608,10.41,3.47475758477018,4.58394654953646,2.3,1.04
"may-17",3.82951058385368,68.729,11.18,3.48615108754232,4.61015772749913,2.3,1.12
"jun-17",3.91541723849616,69.793,10.26,3.49195174493062,4.58496747867057,2.19,1.2
"jul-17",3.85502928390803,70.566,10.59,3.48768084155029,4.60116216459055,2.32,1.22
"ago-17",3.94487734229909,69.557,9.51,3.48951346271072,4.59612944133594,2.21,1.23
"sep-17",3.99599643920432,68.236,10.18,3.48277736865458,4.60015764416455,2.2,1.28
"oct-17",4.05004430332552,68.67,11.28,3.48031658611475,4.60517018598809,2.36,1.4
"nov-17",4.10132017595853,69.711,11.04,3.47754094824949,4.59309760475382,2.35,1.56
"dic-17",4.17022477255742,71.676,13.54,3.47692309219029,4.59208494643944,2.4,1.7
"ene-18",4.12131101045192,70.977,19.85,3.47227696334311,4.60116216459055,2.58,1.8
"feb-18",4.1734637666747,70.709,19.97,3.46479796307175,4.59309760475382,2.86,1.96
"mar-18",4.22785512129627,68.691,15.93,3.4626060097908,4.58598736657132,2.84,2.06
"abr-18",4.20528945617383,66.225,15.43,3.45946628978613,4.58700621536042,2.87,2.15
"may-18",4.30609006858394,64.595,16.09,3.47506723022861,4.61115225766564,2.98,2.27
"jun-18",4.23062218051465,65.203,12.83,3.47568623365289,4.61015772749913,2.91,2.33
"jul-18",4.24563400976833,60.911,12.86,3.4904285153901,4.61808641125464,2.89,2.39
"ago-18",4.29387824789718,62.178,12.12,3.49347265777133,4.59915211366253,2.89,2.45
"sep-18",4.17914516391457,61.434,21.23,3.50645789231965,4.61313835563727,3,2.56
